booking_id,client_id,walker_id,pet_id,service_type,scheduled_at,duration_min,zip,lat,lng,base_price,surge_multiplier,final_price,status,hour_of_day,day_of_week,month,is_peak_hour,is_weekend
B000183,C0050,W0007,P0059,overnight,2023-01-10T07:30:00,720,07201,40.6634,-74.2107,55.0,1.201,66.06,completed,7,1,1,1,0
B000184,C0050,W0007,P0059,walk_30,2023-01-11T15:00:00,30,07201,40.6634,-74.2107,16.0,0.9933,15.89,no_show,15,2,1,0,0
B000185,C0052,W0006,P0057,drop_in,2023-01-08T19:00:00,20,07042,40.8098,-74.2026,14.0,1.0627,14.88,completed,19,6,1,1,1
B000186,C0052,W0002,P0022,walk_30,2023-01-13T08:15:00,30,07042,40.8098,-74.2026,16.0,1.3115,20.98,completed,8,4,1,1,0
B000187,C0054,W0003,P0065,drop_in,2023-01-11T14:00:00,20,07108,40.7151,-74.2154,14.0,0.9909,13.87,completed,14,2,1,0,0
B000188,C0055,W0001,P0028,walk_30,2023-01-10T18:45:00,30,07305,40.6987,-74.0876,16.0,1.2117,19.39,cancelled,18,1,1,1,0
B000189,C0055,W0002,P0028,drop_in,2023-01-10T10:45:00,20,07305,40.6987,-74.0876,14.0,1.0094,14.13,completed,10,1,1,0,0
B000190,C0055,W0004,P0028,walk_30,2023-01-13T08:30:00,30,07305,40.6987,-74.0876,16.0,1.1782,18.85,completed,8,4,1,1,0
B000191,C0056,W0006,P0029,walk_30,2023-01-12T13:45:00,30,07042,40.8098,-74.2026,16.0,1.0332,16.53,completed,13,3,1,0,0
B000192,C0056,W0006,P0049,walk_30,2023-01-11T09:15:00,30,07042,40.8098,-74.2026,16.0,1.2864,20.58,no_show,9,2,1,1,0
B000193,C0056,W0002,P0029,walk_60,2023-01-09T19:00:00,60,07042,40.8098,-74.2026,24.0,1.181,28.34,completed,19,0,1,1,0
B000194,C0058,W0006,P0045,walk_60,2023-01-11T14:00:00,60,07106,40.7432,-74.2365,24.0,1.0207,24.5,completed,14,2,1,0,0
B000195,C0058,W0003,P0045,walk_30,2023-01-10T15:30:00,30,07106,40.7432,-74.2365,16.0,1.026,16.42,completed,15,1,1,0,0
B000196,C0059,W0003,P0008,walk_30,2023-01-08T17:15:00,30,07103,40.7282,-74.2107,16.0,1.1011,17.62,completed,17,6,1,1,1
B000197,C0059,W0008,P0008,walk_60,2023-01-12T14:30:00,60,07103,40.7282,-74.2107,24.0,1.0146,24.35,completed,14,3,1,0,0
B000198,C0059,W0008,P0017,walk_60,2023-01-10T11:45:00,60,07103,40.7282,-74.2107,24.0,1.0743,25.78,completed,11,1,1,0,0
B000199,C0059,W0006,P0008,overnight,2023-01-08T19:15:00,720,07103,40.7282,-74.2107,55.0,1.0705,58.88,completed,19,6,1,1,1
B000200,C0060,W0008,P0047,drop_in,2023-01-10T20:15:00,20,07052,40.8051,-74.2543,14.0,1.0033,14.05,completed,20,1,1,0,0
B000201,C0001,W0003,P0043,walk_30,2023-01-15T14:00:00,30,07017,40.7651,-74.2099,16.0,0.9409,15.05,completed,14,6,1,0,1
B000202,C0001,W0006,P0043,walk_30,2023-01-20T07:15:00,30,07017,40.7651,-74.2099,16.0,1.311,20.98,completed,7,4,1,1,0
B000203,C0001,W0003,P0043,walk_30,2023-01-20T18:30:00,30,07017,40.7651,-74.2099,16.0,1.2029,19.25,completed,18,4,1,1,0
B000204,C0002,W0003,P0012,walk_60,2023-01-20T09:15:00,60,07043,40.8293,-74.1943,24.0,1.2807,30.74,completed,9,4,1,1,0
B000205,C0002,W0001,P0012,walk_30,2023-01-19T11:30:00,30,07043,40.8293,-74.1943,16.0,1.0186,16.3,cancelled,11,3,1,0,0
B000206,C0002,W0004,P0012,walk_30,2023-01-21T11:30:00,30,07043,40.8293,-74.1943,16.0,0.9914,15.86,completed,11,5,1,0,1
B000207,C0002,W0005,P0012,walk_60,2023-01-20T08:30:00,60,07043,40.8293,-74.1943,24.0,1.2137,29.13,completed,8,4,1,1,0
B000208,C0004,W0008,P0042,walk_30,2023-01-18T16:30:00,30,07018,40.7537,-74.2321,16.0,1.0194,16.31,completed,16,2,1,0,0
B000209,C0004,W0008,P0042,walk_30,2023-01-18T20:45:00,30,07018,40.7537,-74.2321,16.0,0.9974,15.96,completed,20,2,1,0,0
B000210,C0004,W0006,P0042,walk_30,2023-01-21T11:30:00,30,07018,40.7537,-74.2321,16.0,0.9651,15.44,completed,11,5,1,0,1
B000211,C0004,W0006,P0042,walk_60,2023-01-19T20:00:00,60,07018,40.7537,-74.2321,24.0,1.0054,24.13,completed,20,3,1,0,0
B000212,C0005,W0002,P0016,walk_30,2023-01-16T17:15:00,30,07017,40.7651,-74.2099,16.0,1.1592,18.55,completed,17,0,1,1,0
B000213,C0006,W0004,P0015,walk_30,2023-01-19T08:45:00,30,07043,40.8293,-74.1943,16.0,1.3058,20.89,cancelled,8,3,1,1,0
B000214,C0007,W0004,P0030,drop_in,2023-01-20T07:30:00,20,07305,40.6987,-74.0876,14.0,1.2547,17.57,completed,7,4,1,1,0
B000215,C0008,W0008,P0031,walk_30,2023-01-18T11:30:00,30,07103,40.7282,-74.2107,16.0,1.0193,16.31,completed,11,2,1,0,0
B000216,C0011,W0004,P0063,walk_60,2023-01-18T09:15:00,60,07108,40.7151,-74.2154,24.0,1.1819,28.37,completed,9,2,1,1,0
B000217,C0011,W0005,P0063,walk_30,2023-01-19T11:45:00,30,07108,40.7151,-74.2154,16.0,1.0806,17.29,completed,11,3,1,0,0
B000218,C0011,W0007,P0063,walk_60,2023-01-17T08:30:00,60,07108,40.7151,-74.2154,24.0,1.1813,28.35,completed,8,1,1,1,0
B000219,C0012,W0006,P0029,walk_30,2023-01-19T08:15:00,30,07043,40.8293,-74.1943,16.0,1.1859,18.97,completed,8,3,1,1,0
B000220,C0013,W0002,P0026,drop_in,2023-01-21T07:30:00,20,07018,40.7537,-74.2321,14.0,1.1713,16.4,completed,7,5,1,1,1
B000221,C0015,W0006,P0070,walk_30,2023-01-21T07:30:00,30,07018,40.7537,-74.2321,16.0,1.0875,17.4,completed,7,5,1,1,1
B000222,C0016,W0001,P0001,walk_30,2023-01-19T18:00:00,30,07106,40.7432,-74.2365,16.0,1.1385,18.22,completed,18,3,1,1,0
B000223,C0018,W0003,P0020,walk_30,2023-01-18T19:45:00,30,07108,40.7151,-74.2154,16.0,1.1643,18.63,completed,19,2,1,1,0
B000224,C0019,W0006,P0037,walk_30,2023-01-16T06:45:00,30,07042,40.8098,-74.2026,16.0,1.0134,16.21,completed,6,0,1,0,0
B000225,C0020,W0006,P0043,drop_in,2023-01-19T19:45:00,20,07042,40.8098,-74.2026,14.0,1.1841,16.58,completed,19,3,1,1,0
B000226,C0022,W0007,P0004,walk_60,2023-01-17T09:00:00,60,07106,40.7432,-74.2365,24.0,1.3031,31.27,completed,9,1,1,1,0
B000227,C0022,W0008,P0004,walk_60,2023-01-20T11:00:00,60,07106,40.7432,-74.2365,24.0,1.0903,26.17,completed,11,4,1,0,0
B000228,C0025,W0001,P0054,walk_60,2023-01-21T18:15:00,60,07018,40.7537,-74.2321,24.0,1.0453,25.09,completed,18,5,1,1,1
B000229,C0025,W0003,P0026,drop_in,2023-01-19T19:45:00,20,07018,40.7537,-74.2321,14.0,1.1243,15.74,cancelled,19,3,1,1,0
B000230,C0028,W0001,P0040,drop_in,2023-01-15T07:15:00,20,07103,40.7282,-74.2107,14.0,1.0999,15.4,completed,7,6,1,1,1
B000231,C0028,W0007,P0040,walk_60,2023-01-20T20:15:00,60,07103,40.7282,-74.2107,24.0,1.031,24.74,completed,20,4,1,0,0
B000232,C0028,W0004,P0040,walk_30,2023-01-15T08:15:00,30,07103,40.7282,-74.2107,16.0,1.1738,18.78,completed,8,6,1,1,1
B000233,C0030,W0003,P0035,walk_60,2023-01-18T13:30:00,60,07201,40.6634,-74.2107,24.0,1.0859,26.06,completed,13,2,1,0,0
B000234,C0030,W0007,P0035,walk_30,2023-01-17T18:30:00,30,07201,40.6634,-74.2107,16.0,1.2492,19.99,completed,18,1,1,1,0
B000235,C0030,W0007,P0035,walk_30,2023-01-17T06:15:00,30,07201,40.6634,-74.2107,16.0,1.0204,16.33,completed,6,1,1,0,0
B000236,C0031,W0008,P0006,walk_30,2023-01-18T19:30:00,30,07208,40.6734,-74.1987,16.0,1.1957,19.13,cancelled,19,2,1,1,0
B000237,C0031,W0005,P0006,walk_60,2023-01-20T10:30:00,60,07208,40.6734,-74.1987,24.0,1.0121,24.29,completed,10,4,1,0,0
B000238,C0031,W0003,P0006,walk_30,2023-01-18T07:30:00,30,07208,40.6734,-74.1987,16.0,1.1808,18.89,cancelled,7,2,1,1,0
B000239,C0031,W0008,P0006,walk_30,2023-01-15T17:30:00,30,07208,40.6734,-74.1987,16.0,1.0973,17.56,completed,17,6,1,1,1
B000240,C0031,W0005,P0006,walk_30,2023-01-21T14:30:00,30,07208,40.6734,-74.1987,16.0,0.9386,15.02,completed,14,5,1,0,1
B000241,C0032,W0001,P0038,walk_60,2023-01-16T09:15:00,60,07018,40.7537,-74.2321,24.0,1.2773,30.66,completed,9,0,1,1,0
B000242,C0034,W0007,P0048,walk_30,2023-01-18T06:30:00,30,07201,40.6634,-74.2107,16.0,1.0189,16.3,completed,6,2,1,0,0
B000243,C0034,W0007,P0048,walk_30,2023-01-19T14:15:00,30,07201,40.6634,-74.2107,16.0,1.0061,16.1,completed,14,3,1,0,0
B000244,C0034,W0007,P0048,walk_60,2023-01-17T12:30:00,60,07201,40.6634,-74.2107,24.0,1.0855,26.05,completed,12,1,1,0,0
B000245,C0034,W0003,P0048,drop_in,2023-01-19T09:15:00,20,07201,40.6634,-74.2107,14.0,1.2417,17.38,completed,9,3,1,1,0
B000246,C0034,W0007,P0048,walk_30,2023-01-15T07:45:00,30,07201,40.6634,-74.2107,16.0,1.1672,18.68,cancelled,7,6,1,1,1
B000247,C0035,W0001,P0066,drop_in,2023-01-17T18:00:00,20,07302,40.7178,-74.0431,14.0,1.1967,16.75,completed,18,1,1,1,0
B000248,C0035,W0008,P0066,walk_30,2023-01-17T17:30:00,30,07302,40.7178,-74.0431,16.0,1.2401,19.84,completed,17,1,1,1,0
B000249,C0035,W0005,P0014,walk_30,2023-01-19T14:45:00,30,07302,40.7178,-74.0431,16.0,1.027,16.43,completed,14,3,1,0,0
B000250,C0035,W0005,P0014,overnight,2023-01-20T07:45:00,720,07302,40.7178,-74.0431,55.0,1.1763,64.7,completed,7,4,1,1,0
B000251,C0036,W0002,P0012,walk_60,2023-01-17T08:15:00,60,07042,40.8098,-74.2026,24.0,1.308,31.39,completed,8,1,1,1,0
B000252,C0036,W0006,P0005,walk_60,2023-01-15T19:45:00,60,07042,40.8098,-74.2026,24.0,1.0466,25.12,completed,19,6,1,1,1
B000253,C0037,W0002,P0027,walk_30,2023-01-17T12:15:00,30,07042,40.8098,-74.2026,16.0,1.0431,16.69,completed,12,1,1,0,0
B000254,C0037,W0005,P0027,overnight,2023-01-17T20:30:00,720,07042,40.8098,-74.2026,55.0,0.9925,54.59,completed,20,1,1,0,0
B000255,C0037,W0006,P0027,walk_60,2023-01-16T06:00:00,60,07042,40.8098,-74.2026,24.0,1.0053,24.13,completed,6,0,1,0,0
B000256,C0037,W0006,P0027,walk_30,2023-01-20T19:30:00,30,07042,40.8098,-74.2026,16.0,1.2062,19.3,cancelled,19,4,1,1,0
B000257,C0038,W0004,P0051,walk_30,2023-01-17T17:15:00,30,07103,40.7282,-74.2107,16.0,1.1846,18.95,completed,17,1,1,1,0
B000258,C0038,W0007,P0060,overnight,2023-01-19T19:30:00,720,07103,40.7282,-74.2107,55.0,1.2222,67.22,completed,19,3,1,1,0
B000259,C0039,W0004,P0050,walk_30,2023-01-21T18:15:00,30,07083,40.6998,-74.2612,16.0,1.0773,17.24,completed,18,5,1,1,1
B000260,C0039,W0002,P0050,walk_30,2023-01-17T14:00:00,30,07083,40.6998,-74.2612,16.0,1.0282,16.45,completed,14,1,1,0,0
B000261,C0039,W0003,P0064,walk_30,2023-01-16T07:15:00,30,07083,40.6998,-74.2612,16.0,1.3124,21.0,completed,7,0,1,1,0
B000262,C0039,W0008,P0050,walk_30,2023-01-20T17:15:00,30,07083,40.6998,-74.2612,16.0,1.2414,19.86,completed,17,4,1,1,0
B000263,C0040,W0003,P0019,walk_60,2023-01-15T09:45:00,60,07302,40.7178,-74.0431,24.0,1.1153,26.77,completed,9,6,1,1,1
B000264,C0041,W0006,P0032,drop_in,2023-01-18T06:30:00,20,07042,40.8098,-74.2026,14.0,1.0009,14.01,completed,6,2,1,0,0
B000265,C0041,W0006,P0032,drop_in,2023-01-20T06:15:00,20,07042,40.8098,-74.2026,14.0,0.9789,13.7,completed,6,4,1,0,0
B000266,C0041,W0002,P0032,overnight,2023-01-15T13:00:00,720,07042,40.8098,-74.2026,55.0,0.9597,52.78,completed,13,6,1,0,1
B000267,C0041,W0006,P0032,overnight,2023-01-21T18:15:00,720,07042,40.8098,-74.2026,55.0,1.0637,58.5,completed,18,5,1,1,1
B000268,C0041,W0005,P0032,drop_in,2023-01-18T09:45:00,20,07042,40.8098,-74.2026,14.0,1.2846,17.98,completed,9,2,1,1,0
B000269,C0042,W0006,P0061,drop_in,2023-01-19T15:15:00,20,07108,40.7151,-74.2154,14.0,0.9872,13.82,completed,15,3,1,0,0
B000270,C0043,W0004,P0023,walk_30,2023-01-19T17:15:00,30,07083,40.6998,-74.2612,16.0,1.2221,19.55,no_show,17,3,1,1,0
B000271,C0043,W0007,P0023,walk_30,2023-01-18T07:45:00,30,07083,40.6998,-74.2612,16.0,1.2141,19.43,completed,7,2,1,1,0
B000272,C0043,W0002,P0023,walk_30,2023-01-17T09:15:00,30,07083,40.6998,-74.2612,16.0,1.3051,20.88,completed,9,1,1,1,0
B000273,C0047,W0004,P0059,walk_30,2023-01-21T16:00:00,30,07208,40.6734,-74.1987,16.0,0.9368,14.99,completed,16,5,1,0,1
B000274,C0047,W0004,P0059,drop_in,2023-01-18T19:00:00,20,07208,40.6734,-74.1987,14.0,1.1743,16.44,completed,19,2,1,1,0
B000275,C0048,W0003,P0069,overnight,2023-01-16T19:00:00,720,07103,40.7282,-74.2107,55.0,1.1516,63.34,completed,19,0,1,1,0
B000276,C0049,W0006,P0061,overnight,2023-01-19T08:30:00,720,07103,40.7282,-74.2107,55.0,1.2229,67.26,completed,8,3,1,1,0
B000277,C0050,W0007,P0059,walk_30,2023-01-20T08:15:00,30,07201,40.6634,-74.2107,16.0,1.2186,19.5,completed,8,4,1,1,0
B000278,C0050,W0007,P0059,walk_30,2023-01-19T08:15:00,30,07201,40.6634,-74.2107,16.0,1.1816,18.91,completed,8,3,1,1,0
B000279,C0050,W0007,P0059,walk_30,2023-01-20T17:45:00,30,07201,40.6634,-74.2107,16.0,1.1751,18.8,completed,17,4,1,1,0
B000280,C0050,W0003,P0006,overnight,2023-01-16T07:45:00,720,07201,40.6634,-74.2107,55.0,1.2227,67.25,completed,7,0,1,1,0
B000281,C0051,W0001,P0054,drop_in,2023-01-21T10:45:00,20,07043,40.8293,-74.1943,14.0,0.9746,13.64,completed,10,5,1,0,1
B000282,C0051,W0004,P0054,walk_30,2023-01-16T17:45:00,30,07043,40.8293,-74.1943,16.0,1.1475,18.36,completed,17,0,1,1,0
B000283,C0051,W0002,P0054,walk_30,2023-01-18T18:30:00,30,07043,40.8293,-74.1943,16.0,1.127,18.03,completed,18,2,1,1,0
B000284,C0053,W0002,P0039,drop_in,2023-01-19T07:00:00,20,07208,40.6734,-74.1987,14.0,1.3044,18.26,completed,7,3,1,1,0
B000285,C0053,W0008,P0039,walk_30,2023-01-20T09:15:00,30,07208,40.6734,-74.1987,16.0,1.3149,21.04,completed,9,4,1,1,0
B000286,C0054,W0004,P0065,walk_60,2023-01-15T16:15:00,60,07108,40.7151,-74.2154,24.0,0.9654,23.17,completed,16,6,1,0,1
B000287,C0054,W0007,P0065,walk_30,2023-01-16T07:15:00,30,07108,40.7151,-74.2154,16.0,1.2634,20.21,completed,7,0,1,1,0
B000288,C0054,W0006,P0065,walk_30,2023-01-18T10:45:00,30,07108,40.7151,-74.2154,16.0,0.9925,15.88,completed,10,2,1,0,0
B000289,C0055,W0002,P0028,walk_60,2023-01-18T08:45:00,60,07305,40.6987,-74.0876,24.0,1.2974,31.14,completed,8,2,1,1,0
B000290,C0055,W0006,P0028,drop_in,2023-01-16T07:30:00,20,07305,40.6987,-74.0876,14.0,1.1814,16.54,completed,7,0,1,1,0
B000291,C0056,W0002,P0049,drop_in,2023-01-20T14:15:00,20,07042,40.8098,-74.2026,14.0,1.0109,14.15,completed,14,4,1,0,0
B000292,C0058,W0005,P0045,drop_in,2023-01-20T19:45:00,20,07106,40.7432,-74.2365,14.0,1.1465,16.05,completed,19,4,1,1,0
B000293,C0058,W0008,P0045,drop_in,2023-01-19T16:15:00,20,07106,40.7432,-74.2365,14.0,0.9922,13.89,completed,16,3,1,0,0
B000294,C0059,W0008,P0008,drop_in,2023-01-20T15:45:00,20,07103,40.7282,-74.2107,14.0,1.0222,14.31,completed,15,4,1,0,0
B000295,C0059,W0003,P0008,drop_in,2023-01-16T08:45:00,20,07103,40.7282,-74.2107,14.0,1.2589,17.62,completed,8,0,1,1,0
B000296,C0059,W0001,P0017,walk_30,2023-01-15T19:00:00,30,07103,40.7282,-74.2107,16.0,1.0424,16.68,completed,19,6,1,1,1
B000297,C0059,W0001,P0008,walk_30,2023-01-15T18:15:00,30,07103,40.7282,-74.2107,16.0,1.0755,17.21,completed,18,6,1,1,1
B000298,C0060,W0008,P0047,drop_in,2023-01-19T08:45:00,20,07052,40.8051,-74.2543,14.0,1.1751,16.45,completed,8,3,1,1,0
B000299,C0001,W0005,P0043,walk_60,2023-01-22T09:00:00,60,07017,40.7651,-74.2099,24.0,1.0679,25.63,completed,9,6,1,1,1
B000300,C0001,W0003,P0043,walk_60,2023-01-27T20:45:00,60,07017,40.7651,-74.2099,24.0,1.0338,24.81,completed,20,4,1,0,0
B000301,C0002,W0005,P0012,walk_60,2023-01-23T17:15:00,60,07043,40.8293,-74.1943,24.0,1.1561,27.75,completed,17,0,1,1,0
B000302,C0002,W0008,P0012,walk_30,2023-01-24T20:45:00,30,07043,40.8293,-74.1943,16.0,1.0384,16.61,completed,20,1,1,0,0
B000303,C0002,W0001,P0012,overnight,2023-01-27T15:00:00,720,07043,40.8293,-74.1943,55.0,1.0015,55.08,completed,15,4,1,0,0
B000304,C0002,W0001,P0012,overnight,2023-01-25T07:00:00,720,07043,40.8293,-74.1943,55.0,1.1874,65.31,completed,7,2,1,1,0
B000305,C0003,W0002,P0018,walk_60,2023-01-27T09:30:00,60,07018,40.7537,-74.2321,24.0,1.2112,29.07,completed,9,4,1,1,0
B000306,C0004,W0005,P0042,walk_60,2023-01-27T09:45:00,60,07018,40.7537,-74.2321,24.0,1.3237,31.77,completed,9,4,1,1,0
B000307,C0006,W0003,P0062,walk_30,2023-01-24T17:00:00,30,07043,40.8293,-74.1943,16.0,1.1221,17.95,completed,17,1,1,1,0
B000308,C0006,W0002,P0062,walk_30,2023-01-23T06:45:00,30,07043,40.8293,-74.1943,16.0,0.9862,15.78,completed,6,0,1,0,0
B000309,C0006,W0006,P0062,drop_in,2023-01-28T12:45:00,20,07043,40.8293,-74.1943,14.0,0.9988,13.98,completed,12,5,1,0,1
B000310,C0006,W0006,P0015,walk_30,2023-01-27T16:00:00,30,07043,40.8293,-74.1943,16.0,0.9822,15.72,completed,16,4,1,0,0
B000311,C0008,W0007,P0031,drop_in,2023-01-22T08:30:00,20,07103,40.7282,-74.2107,14.0,1.0692,14.97,completed,8,6,1,1,1
B000312,C0008,W0004,P0031,walk_30,2023-01-25T17:45:00,30,07103,40.7282,-74.2107,16.0,1.1947,19.12,completed,17,2,1,1,0
B000313,C0010,W0002,P0040,overnight,2023-01-23T09:45:00,720,07018,40.7537,-74.2321,55.0,1.3033,71.68,completed,9,0,1,1,0
B000314,C0011,W0003,P0063,walk_30,2023-01-22T15:30:00,30,07108,40.7151,-74.2154,16.0,0.9639,15.42,completed,15,6,1,0,1
B000315,C0011,W0006,P0063,overnight,2023-01-27T09:45:00,720,07108,40.7151,-74.2154,55.0,1.1913,65.52,completed,9,4,1,1,0
B000316,C0011,W0006,P0063,drop_in,2023-01-24T11:45:00,20,07108,40.7151,-74.2154,14.0,1.0203,14.28,completed,11,1,1,0,0
B000317,C0012,W0007,P0029,walk_60,2023-01-25T06:45:00,60,07043,40.8293,-74.1943,24.0,0.9777,23.46,completed,6,2,1,0,0
B000318,C0014,W0007,P0024,walk_30,2023-01-22T20:30:00,30,07305,40.6987,-74.0876,16.0,0.9463,15.14,completed,20,6,1,0,1
B000319,C0015,W0003,P0070,walk_30,2023-01-22T07:15:00,30,07018,40.7537,-74.2321,16.0,1.0843,17.35,completed,7,6,1,1,1
B000320,C0015,W0003,P0070,walk_60,2023-01-24T19:45:00,60,07018,40.7537,-74.2321,24.0,1.1426,27.42,completed,19,1,1,1,0
B000321,C0015,W0002,P0070,walk_60,2023-01-24T18:45:00,60,07018,40.7537,-74.2321,24.0,1.154,27.7,completed,18,1,1,1,0
B000322,C0015,W0004,P0070,walk_30,2023-01-27T07:45:00,30,07018,40.7537,-74.2321,16.0,1.1913,19.06,completed,7,4,1,1,0
B000323,C0015,W0007,P0070,walk_30,2023-01-25T16:30:00,30,07018,40.7537,-74.2321,16.0,1.0037,16.06,completed,16,2,1,0,0
B000324,C0018,W0005,P0020,drop_in,2023-01-28T09:15:00,20,07108,40.7151,-74.2154,14.0,1.1311,15.84,completed,9,5,1,1,1
B000325,C0019,W0002,P0037,walk_30,2023-01-25T07:30:00,30,07042,40.8098,-74.2026,16.0,1.3309,21.29,completed,7,2,1,1,0
B000326,C0019,W0006,P0034,walk_60,2023-01-27T12:45:00,60,07042,40.8098,-74.2026,24.0,1.0384,24.92,completed,12,4,1,0,0
B000327,C0021,W0006,P0052,walk_30,2023-01-28T18:45:00,30,07302,40.7178,-74.0431,16.0,1.1139,17.82,completed,18,5,1,1,1
B000328,C0022,W0001,P0004,overnight,2023-01-26T08:15:00,720,07106,40.7432,-74.2365,55.0,1.3268,72.97,completed,8,3,1,1,0
B000329,C0025,W0002,P0054,walk_30,2023-01-28T06:30:00,30,07018,40.7537,-74.2321,16.0,0.9623,15.4,completed,6,5,1,0,1
B000330,C0025,W0005,P0026,walk_30,2023-01-24T13:15:00,30,07018,40.7537,-74.2321,16.0,1.0699,17.12,completed,13,1,1,0,0
B000331,C0028,W0008,P0040,walk_60,2023-01-22T07:45:00,60,07103,40.7282,-74.2107,24.0,1.1237,26.97,completed,7,6,1,1,1
B000332,C0029,W0001,P0067,walk_60,2023-01-28T07:45:00,60,07106,40.7432,-74.2365,24.0,1.1418,27.4,completed,7,5,1,1,1
B000333,C0029,W0002,P0058,walk_30,2023-01-26T17:00:00,30,07106,40.7432,-74.2365,16.0,1.2088,19.34,completed,17,3,1,1,0
B000334,C0029,W0007,P0067,walk_30,2023-01-27T19:00:00,30,07106,40.7432,-74.2365,16.0,1.2504,20.01,completed,19,4,1,1,0
B000335,C0030,W0007,P0035,drop_in,2023-01-22T07:00:00,20,07201,40.6634,-74.2107,14.0,1.1212,15.7,completed,7,6,1,1,1
B000336,C0030,W0007,P0035,drop_in,2023-01-26T13:15:00,20,07201,40.6634,-74.2107,14.0,1.0437,14.61,completed,13,3,1,0,0
B000337,C0030,W0007,P0035,walk_60,2023-01-26T11:15:00,60,07201,40.6634,-74.2107,24.0,1.0511,25.23,completed,11,3,1,0,0
B000338,C0030,W0003,P0035,walk_60,2023-01-22T13:00:00,60,07201,40.6634,-74.2107,24.0,0.9748,23.4,completed,13,6,1,0,1
B000339,C0030,W0007,P0035,walk_30,2023-01-23T07:45:00,30,07201,40.6634,-74.2107,16.0,1.1898,19.04,completed,7,0,1,1,0
B000340,C0030,W0003,P0035,walk_30,2023-01-25T08:30:00,30,07201,40.6634,-74.2107,16.0,1.1812,18.9,completed,8,2,1,1,0
B000341,C0031,W0002,P0006,walk_60,2023-01-22T18:30:00,60,07208,40.6734,-74.1987,24.0,1.1137,26.73,completed,18,6,1,1,1
B000342,C0031,W0003,P0006,walk_60,2023-01-26T12:15:00,60,07208,40.6734,-74.1987,24.0,1.0573,25.38,cancelled,12,3,1,0,0
B000343,C0031,W0003,P0006,walk_30,2023-01-23T17:45:00,30,07208,40.6734,-74.1987,16.0,1.2065,19.3,completed,17,0,1,1,0
B000344,C0031,W0008,P0006,overnight,2023-01-22T20:15:00,720,07208,40.6734,-74.1987,55.0,0.9503,52.27,completed,20,6,1,0,1
B000345,C0032,W0002,P0038,walk_30,2023-01-23T16:30:00,30,07018,40.7537,-74.2321,16.0,1.0264,16.42,completed,16,0,1,0,0
B000346,C0034,W0003,P0048,walk_30,2023-01-24T11:30:00,30,07201,40.6634,-74.2107,16.0,1.0212,16.34,completed,11,1,1,0,0
B000347,C0034,W0007,P0048,overnight,2023-01-25T10:30:00,720,07201,40.6634,-74.2107,55.0,1.013,55.72,completed,10,2,1,0,0
B000348,C0034,W0003,P0048,drop_in,2023-01-28T06:45:00,20,07201,40.6634,-74.2107,14.0,0.9726,13.62,completed,6,5,1,0,1
B000349,C0034,W0007,P0048,walk_30,2023-01-27T14:15:00,30,07201,40.6634,-74.2107,16.0,0.991,15.86,completed,14,4,1,0,0
B000350,C0035,W0007,P0066,overnight,2023-01-24T14:15:00,720,07302,40.7178,-74.0431,55.0,1.0136,55.75,completed,14,1,1,0,0
B000351,C0035,W0008,P0014,walk_60,2023-01-25T08:15:00,60,07302,40.7178,-74.0431,24.0,1.2639,30.33,completed,8,2,1,1,0
B000352,C0035,W0006,P0066,walk_60,2023-01-23T15:15:00,60,07302,40.7178,-74.0431,24.0,1.015,24.36,completed,15,0,1,0,0
B000353,C0035,W0003,P0014,walk_60,2023-01-22T07:45:00,60,07302,40.7178,-74.0431,24.0,1.154,27.7,cancelled,7,6,1,1,1
B000354,C0035,W0007,P0066,walk_30,2023-01-26T19:45:00,30,07302,40.7178,-74.0431,16.0,1.1761,18.82,completed,19,3,1,1,0
B000355,C0036,W0002,P0005,walk_60,2023-01-25T18:15:00,60,07042,40.8098,-74.2026,24.0,1.2274,29.46,completed,18,2,1,1,0
B000356,C0036,W0002,P0012,drop_in,2023-01-22T08:30:00,20,07042,40.8098,-74.2026,14.0,1.0842,15.18,completed,8,6,1,1,1
B000357,C0037,W0006,P0027,walk_60,2023-01-27T09:45:00,60,07042,40.8098,-74.2026,24.0,1.2668,30.4,completed,9,4,1,1,0
B000358,C0038,W0001,P0060,walk_30,2023-01-26T16:30:00,30,07103,40.7282,-74.2107,16.0,1.0104,16.17,no_show,16,3,1,0,0
B000359,C0038,W0005,P0051,walk_30,2023-01-22T17:15:00,30,07103,40.7282,-74.2107,16.0,1.0705,17.13,completed,17,6,1,1,1
B000360,C0038,W0008,P0051,walk_60,2023-01-28T20:00:00,60,07103,40.7282,-74.2107,24.0,0.9666,23.2,completed,20,5,1,0,1
B000361,C0041,W0006,P0032,walk_30,2023-01-28T18:30:00,30,07042,40.8098,-74.2026,16.0,1.0449,16.72,completed,18,5,1,1,1
B000362,C0041,W0002,P0032,walk_60,2023-01-23T08:15:00,60,07042,40.8098,-74.2026,24.0,1.2602,30.24,completed,8,0,1,1,0
B000363,C0042,W0005,P0061,walk_30,2023-01-23T08:30:00,30,07108,40.7151,-74.2154,16.0,1.2668,20.27,cancelled,8,0,1,1,0
B000364,C0043,W0003,P0032,drop_in,2023-01-26T18:00:00,20,07083,40.6998,-74.2612,14.0,1.244,17.42,no_show,18,3,1,1,0
B000365,C0043,W0003,P0023,drop_in,2023-01-28T14:15:00,20,07083,40.6998,-74.2612,14.0,0.9401,13.16,completed,14,5,1,0,1
