review_id,booking_id,client_id,walker_id,rating,body,sentiment_label,posted_at
R000237,B000352,C0035,W0006,3,Good experience overall. Murphy was well taken care of.,neutral,2023-01-24T19:15:00
R000238,B000354,C0035,W0007,5,Murphy absolutely adores Natalie. We feel so lucky to have found her.,positive,2023-01-29T14:45:00
R000239,B000355,C0036,W0002,5,Always on time and so communicative. Devon is a gem.,positive,2023-01-27T17:15:00
R000240,B000356,C0036,W0002,5,Devon treats Harley like her own. We couldn't ask for more.,positive,2023-01-24T03:30:00
R000241,B000357,C0037,W0006,3,Chris is good. Bentley seems comfortable with them.,neutral,2023-01-29T01:45:00
R000242,B000359,C0038,W0005,4,"Professional, caring, and thorough. Priya sends detailed reports after each visit.",positive,2023-01-23T15:15:00
R000243,B000360,C0038,W0008,5,5 stars every time. Ellie has improved so much with consistent walks.,positive,2023-01-29T22:00:00
R000244,B000365,C0043,W0003,5,Absolutely love Cleo! Bear is always tired and happy after walks.,positive,2023-01-31T12:15:00
R000245,B000366,C0046,W0008,5,Dexter absolutely adores Marcus. We feel so lucky to have found her.,positive,2023-01-24T05:45:00
R000246,B000368,C0049,W0005,5,Best walker we've ever had. Lily gets so excited when Priya arrives.,positive,2023-01-24T08:45:00
R000247,B000370,C0051,W0007,4,Angel absolutely adores Natalie. We feel so lucky to have found her.,positive,2023-01-29T04:00:00
R000248,B000373,C0055,W0001,5,Best walker we've ever had. Izzy gets so excited when Amara arrives.,positive,2023-01-31T11:45:00
R000249,B000374,C0055,W0007,4,Always on time and so communicative. Natalie is a gem.,positive,2023-01-28T15:00:00
R000250,B000375,C0055,W0003,5,"Professional, caring, and thorough. Cleo sends detailed reports after each visit.",positive,2023-01-30T02:30:00
R000251,B000376,C0056,W0006,5,Our anxious dog warmed up to Chris immediately. That says everything.,positive,2023-01-24T01:30:00
R000252,B000377,C0056,W0005,5,Absolutely love Priya! Bentley is always tired and happy after walks.,positive,2023-01-28T10:15:00
R000253,B000378,C0058,W0003,4,5 stars every time. Gus has improved so much with consistent walks.,positive,2023-01-27T14:00:00
R000254,B000380,C0060,W0008,5,Marcus goes above and beyond. Highly recommend to anyone in the area.,positive,2023-01-24T08:45:00
R000255,B000381,C0060,W0008,3,Decent service. Bruno seems happy enough after walks.,neutral,2023-01-26T10:15:00
R000256,B000382,C0060,W0008,4,Marcus is so reliable and sends great photo updates every time.,positive,2023-01-25T09:00:00
R000257,B000383,C0001,W0007,4,Always on time and so communicative. Natalie is a gem.,positive,2023-02-05T09:15:00
R000258,B000384,C0001,W0002,4,Devon is so reliable and sends great photo updates every time.,positive,2023-01-31T12:15:00
R000259,B000385,C0001,W0004,5,Maggie absolutely adores Jordan. We feel so lucky to have found her.,positive,2023-02-04T16:15:00
R000260,B000386,C0002,W0001,5,Amara goes above and beyond. Highly recommend to anyone in the area.,positive,2023-02-05T07:30:00
R000261,B000387,C0002,W0005,5,Priya is so reliable and sends great photo updates every time.,positive,2023-01-31T23:45:00
R000262,B000388,C0004,W0007,4,Absolutely love Natalie! Willow is always tired and happy after walks.,positive,2023-02-02T01:45:00
R000263,B000391,C0004,W0001,5,Amara treats Willow like her own. We couldn't ask for more.,positive,2023-02-05T12:00:00
R000264,B000393,C0005,W0005,4,Always on time and so communicative. Priya is a gem.,positive,2023-02-03T17:15:00
R000265,B000394,C0005,W0006,4,5 stars every time. Gus has improved so much with consistent walks.,positive,2023-01-30T10:15:00
R000266,B000395,C0005,W0005,5,Gus absolutely adores Priya. We feel so lucky to have found her.,positive,2023-02-05T10:00:00
R000267,B000396,C0006,W0002,5,Absolutely love Devon! Bruno is always tired and happy after walks.,positive,2023-01-31T17:15:00
R000268,B000397,C0008,W0003,5,Cleo goes above and beyond. Highly recommend to anyone in the area.,positive,2023-01-31T20:30:00
R000269,B000398,C0010,W0008,5,Marcus treats Zeus like her own. We couldn't ask for more.,positive,2023-01-31T05:15:00
R000270,B000399,C0011,W0003,4,Cleo is so reliable and sends great photo updates every time.,positive,2023-02-04T08:30:00
R000271,B000400,C0011,W0001,3,Good experience overall. Bentley was well taken care of.,neutral,2023-01-31T19:00:00
R000272,B000401,C0012,W0002,5,Devon treats Bentley like her own. We couldn't ask for more.,positive,2023-01-29T15:30:00
R000273,B000402,C0012,W0006,2,"Not a bad walker but not consistent. Some days great, some days not.",negative,2023-02-02T04:15:00
R000274,B000403,C0012,W0004,5,Absolutely love Jordan! Bentley is always tired and happy after walks.,positive,2023-02-03T05:00:00
R000275,B000404,C0012,W0008,5,Always on time and so communicative. Marcus is a gem.,positive,2023-01-30T11:00:00
R000276,B000405,C0015,W0007,4,Natalie goes above and beyond. Highly recommend to anyone in the area.,positive,2023-02-06T05:00:00
R000277,B000406,C0015,W0005,5,Always on time and so communicative. Priya is a gem.,positive,2023-02-05T05:30:00
R000278,B000410,C0019,W0005,4,"Professional, caring, and thorough. Priya sends detailed reports after each visit.",positive,2023-02-01T03:15:00
R000279,B000412,C0022,W0006,3,Chris is professional. Walks are on schedule.,neutral,2023-02-01T06:15:00
R000280,B000414,C0022,W0001,5,Absolutely love Amara! Bear is always tired and happy after walks.,positive,2023-02-03T05:45:00
R000281,B000415,C0022,W0006,5,Absolutely love Chris! Bear is always tired and happy after walks.,positive,2023-02-01T15:45:00
R000282,B000416,C0023,W0006,5,"Professional, caring, and thorough. Chris sends detailed reports after each visit.",positive,2023-01-29T12:15:00
R000283,B000417,C0028,W0004,4,Zeus absolutely adores Jordan. We feel so lucky to have found her.,positive,2023-02-03T22:15:00
R000284,B000419,C0028,W0002,3,"Solid service, no complaints. Zeus always comes back walked.",neutral,2023-02-02T20:15:00
R000285,B000422,C0030,W0003,5,Cleo goes above and beyond. Highly recommend to anyone in the area.,positive,2023-02-02T14:00:00
R000286,B000424,C0031,W0008,5,Our anxious dog warmed up to Marcus immediately. That says everything.,positive,2023-01-31T17:45:00
R000287,B000426,C0031,W0004,5,Absolutely love Jordan! Gus is always tired and happy after walks.,positive,2023-02-01T23:15:00
R000288,B000427,C0031,W0005,5,Priya treats Gus like her own. We couldn't ask for more.,positive,2023-02-05T14:00:00
R000289,B000428,C0033,W0002,5,Devon treats Zoe like her own. We couldn't ask for more.,positive,2023-02-05T10:45:00
R000290,B000429,C0034,W0003,3,"Reliable and punctual. Does what's asked, communication is fine.",neutral,2023-02-01T03:00:00
R000291,B000430,C0035,W0008,3,Good experience overall. Molly was well taken care of.,neutral,2023-02-02T17:45:00
R000292,B000431,C0036,W0002,4,Best walker we've ever had. Harley gets so excited when Devon arrives.,positive,2023-02-01T14:15:00
R000293,B000432,C0036,W0006,5,Absolutely love Chris! Harley is always tired and happy after walks.,positive,2023-02-01T13:15:00
R000294,B000433,C0037,W0002,5,Best walker we've ever had. Bentley gets so excited when Devon arrives.,positive,2023-02-02T21:00:00
R000295,B000434,C0037,W0006,4,Chris is so reliable and sends great photo updates every time.,positive,2023-02-05T10:15:00
R000296,B000435,C0038,W0008,2,Felt rushed. Would have appreciated more care with Shadow.,negative,2023-01-31T14:45:00
R000297,B000437,C0038,W0001,5,Absolutely love Amara! Shadow is always tired and happy after walks.,positive,2023-02-07T20:30:00
R000298,B000438,C0038,W0002,5,Best walker we've ever had. Ellie gets so excited when Devon arrives.,positive,2023-01-31T16:15:00
R000299,B000439,C0038,W0004,5,5 stars every time. Shadow has improved so much with consistent walks.,positive,2023-02-04T22:00:00
R000300,B000440,C0039,W0003,4,"Professional, caring, and thorough. Cleo sends detailed reports after each visit.",positive,2023-02-07T05:15:00
R000301,B000441,C0041,W0006,5,"Professional, caring, and thorough. Chris sends detailed reports after each visit.",positive,2023-02-04T00:30:00
R000302,B000442,C0044,W0004,5,Jordan is so reliable and sends great photo updates every time.,positive,2023-02-02T20:15:00
R000303,B000443,C0044,W0001,4,Best walker we've ever had. Dexter gets so excited when Amara arrives.,positive,2023-01-30T19:00:00
R000304,B000444,C0044,W0006,5,"Professional, caring, and thorough. Chris sends detailed reports after each visit.",positive,2023-02-03T13:00:00
R000305,B000445,C0046,W0001,4,Absolutely love Amara! Dexter is always tired and happy after walks.,positive,2023-02-02T03:30:00
R000306,B000449,C0048,W0004,4,Jordan treats Luna like her own. We couldn't ask for more.,positive,2023-02-05T22:30:00
R000307,B000453,C0050,W0003,5,Cleo is so reliable and sends great photo updates every time.,positive,2023-02-02T21:30:00
R000308,B000454,C0050,W0007,5,Our anxious dog warmed up to Natalie immediately. That says everything.,positive,2023-02-04T10:30:00
R000309,B000455,C0052,W0005,5,Our anxious dog warmed up to Priya immediately. That says everything.,positive,2023-01-30T11:30:00
R000310,B000456,C0055,W0003,4,Cleo treats Izzy like her own. We couldn't ask for more.,positive,2023-02-03T01:45:00
R000311,B000457,C0056,W0002,5,"Professional, caring, and thorough. Devon sends detailed reports after each visit.",positive,2023-02-05T05:45:00
R000312,B000458,C0056,W0002,4,5 stars every time. Finn has improved so much with consistent walks.,positive,2023-02-05T02:15:00
R000313,B000462,C0059,W0003,4,Always on time and so communicative. Cleo is a gem.,positive,2023-02-03T20:45:00
R000314,B000463,C0059,W0005,5,Priya treats Coco like her own. We couldn't ask for more.,positive,2023-02-02T05:45:00
R000315,B000464,C0001,W0003,5,Best walker we've ever had. Maggie gets so excited when Cleo arrives.,positive,2023-02-09T08:45:00
R000316,B000465,C0001,W0004,3,"Solid service, no complaints. Maggie always comes back walked.",neutral,2023-02-10T04:45:00
R000317,B000467,C0001,W0002,5,5 stars every time. Maggie has improved so much with consistent walks.,positive,2023-02-08T08:30:00
R000318,B000468,C0001,W0008,1,Expected GPS updates but didn't receive any for this walk.,negative,2023-02-07T22:15:00
R000319,B000469,C0001,W0001,5,5 stars every time. Maggie has improved so much with consistent walks.,positive,2023-02-09T04:30:00
R000320,B000470,C0001,W0007,5,Absolutely love Natalie! Maggie is always tired and happy after walks.,positive,2023-02-07T04:30:00
R000321,B000472,C0002,W0003,5,"Professional, caring, and thorough. Cleo sends detailed reports after each visit.",positive,2023-02-12T16:00:00
R000322,B000473,C0002,W0004,5,Absolutely love Jordan! Harley is always tired and happy after walks.,positive,2023-02-07T22:15:00
R000323,B000474,C0004,W0004,4,Jordan is so reliable and sends great photo updates every time.,positive,2023-02-12T00:45:00
R000324,B000475,C0004,W0002,5,Devon treats Willow like her own. We couldn't ask for more.,positive,2023-02-11T04:00:00
R000325,B000476,C0005,W0008,5,Marcus goes above and beyond. Highly recommend to anyone in the area.,positive,2023-02-12T04:30:00
R000326,B000477,C0005,W0002,4,Devon is so reliable and sends great photo updates every time.,positive,2023-02-11T22:45:00
R000327,B000478,C0006,W0002,5,Rosie absolutely adores Devon. We feel so lucky to have found her.,positive,2023-02-10T15:00:00
R000328,B000479,C0007,W0005,4,Penny absolutely adores Priya. We feel so lucky to have found her.,positive,2023-02-09T08:45:00
R000329,B000480,C0007,W0003,5,5 stars every time. Penny has improved so much with consistent walks.,positive,2023-02-10T13:00:00
R000330,B000482,C0008,W0008,5,Best walker we've ever had. Penny gets so excited when Marcus arrives.,positive,2023-02-07T14:00:00
R000331,B000483,C0011,W0005,5,Priya goes above and beyond. Highly recommend to anyone in the area.,positive,2023-02-12T17:30:00
R000332,B000486,C0011,W0007,4,Natalie treats Bentley like her own. We couldn't ask for more.,positive,2023-02-08T21:15:00
R000333,B000487,C0011,W0003,5,Bentley absolutely adores Cleo. We feel so lucky to have found her.,positive,2023-02-12T00:00:00
R000334,B000489,C0011,W0001,5,Amara treats Bentley like her own. We couldn't ask for more.,positive,2023-02-07T12:15:00
R000335,B000492,C0012,W0006,5,Always on time and so communicative. Chris is a gem.,positive,2023-02-12T19:45:00
R000336,B000493,C0012,W0005,5,"Professional, caring, and thorough. Priya sends detailed reports after each visit.",positive,2023-02-11T16:00:00
R000337,B000494,C0013,W0004,3,Good experience overall. Biscuit was well taken care of.,neutral,2023-02-12T09:15:00
R000338,B000495,C0015,W0001,5,"Professional, caring, and thorough. Amara sends detailed reports after each visit.",positive,2023-02-11T02:00:00
R000339,B000498,C0017,W0007,4,Always on time and so communicative. Natalie is a gem.,positive,2023-02-08T09:45:00
R000340,B000500,C0019,W0005,5,Jax absolutely adores Priya. We feel so lucky to have found her.,positive,2023-02-06T08:30:00
R000341,B000501,C0019,W0002,4,Devon goes above and beyond. Highly recommend to anyone in the area.,positive,2023-02-12T03:30:00
R000342,B000502,C0020,W0006,5,Absolutely love Chris! Maggie is always tired and happy after walks.,positive,2023-02-06T18:45:00
R000343,B000503,C0020,W0005,4,Absolutely love Priya! Maggie is always tired and happy after walks.,positive,2023-02-12T04:45:00
R000344,B000504,C0022,W0004,5,5 stars every time. Bear has improved so much with consistent walks.,positive,2023-02-11T11:00:00
R000345,B000505,C0022,W0006,4,"Professional, caring, and thorough. Chris sends detailed reports after each visit.",positive,2023-02-11T20:45:00
R000346,B000507,C0025,W0006,5,Chris treats Biscuit like her own. We couldn't ask for more.,positive,2023-02-12T18:15:00
R000347,B000509,C0027,W0008,4,5 stars every time. Bentley has improved so much with consistent walks.,positive,2023-02-09T13:00:00
R000348,B000510,C0027,W0008,5,5 stars every time. Bentley has improved so much with consistent walks.,positive,2023-02-10T00:00:00
R000349,B000511,C0027,W0007,4,Natalie is so reliable and sends great photo updates every time.,positive,2023-02-09T19:30:00
R000350,B000512,C0028,W0007,5,"Professional, caring, and thorough. Natalie sends detailed reports after each visit.",positive,2023-02-07T17:30:00
R000351,B000513,C0028,W0008,5,Absolutely love Marcus! Zeus is always tired and happy after walks.,positive,2023-02-08T07:00:00
R000352,B000514,C0028,W0001,5,Best walker we've ever had. Zeus gets so excited when Amara arrives.,positive,2023-02-12T18:00:00
R000353,B000515,C0028,W0008,5,"Professional, caring, and thorough. Marcus sends detailed reports after each visit.",positive,2023-02-08T11:15:00
R000354,B000516,C0028,W0007,4,Our anxious dog warmed up to Natalie immediately. That says everything.,positive,2023-02-09T01:45:00
R000355,B000517,C0028,W0001,5,Absolutely love Amara! Zeus is always tired and happy after walks.,positive,2023-02-06T11:30:00
R000356,B000518,C0028,W0004,5,Absolutely love Jordan! Zeus is always tired and happy after walks.,positive,2023-02-05T10:00:00
R000357,B000519,C0029,W0007,5,Natalie goes above and beyond. Highly recommend to anyone in the area.,positive,2023-02-07T06:00:00
R000358,B000521,C0029,W0008,5,Our anxious dog warmed up to Marcus immediately. That says everything.,positive,2023-02-07T15:30:00
